case_id,paragraph_text,sentence_text,speaker1,speaker2,pred_label,pred_confidence,votes
"ת""פ 59578-12-21 ","הסנגור, עו""ד איתמר צור, מיקד טיעוניו בחלוף הזמן מאז העבירות ובחריגותן לאורח חייו של הנאשם, שאינו עברייני. הדגיש שאין מדובר במי שסחר בסמים לטובת רווח כלכלי קל אלא באדם שנקלע לחובות אדירים ולמצוקה ובשל כך עבד כבלדר סמים והוא מצוי ב""תחתית הפירמידה"". עוד עמד הסנגור על נסיבותיו האישיות של הנאשם, הירתמותו לטיפול, התסקירים החיוביים שהוגשו המציירים תמונה של אדם שטעה, מבין ולמד את הלקח. הסנגור עתר לאמץ את המלצת שירות המבחן במלואה ולהימנע מעונש של מאסר ולו בעבודות שירות אשר עלול למוטט את הנאשם ואת הישגיו עד כה.","הסנגור, עו""ד איתמר צור, מיקד טיעוניו בחלוף הזמן מאז העבירות ובחריגותן לאורח חייו של הנאשם, שאינו עברייני.",הגנה,,הגנה,1.0,הגנה|הגנה|הגנה|הגנה|הגנה
"ת""פ 59578-12-21 ","הסנגור, עו""ד איתמר צור, מיקד טיעוניו בחלוף הזמן מאז העבירות ובחריגותן לאורח חייו של הנאשם, שאינו עברייני. הדגיש שאין מדובר במי שסחר בסמים לטובת רווח כלכלי קל אלא באדם שנקלע לחובות אדירים ולמצוקה ובשל כך עבד כבלדר סמים והוא מצוי ב""תחתית הפירמידה"". עוד עמד הסנגור על נסיבותיו האישיות של הנאשם, הירתמותו לטיפול, התסקירים החיוביים שהוגשו המציירים תמונה של אדם שטעה, מבין ולמד את הלקח. הסנגור עתר לאמץ את המלצת שירות המבחן במלואה ולהימנע מעונש של מאסר ולו בעבודות שירות אשר עלול למוטט את הנאשם ואת הישגיו עד כה.","הדגיש שאין מדובר במי שסחר בסמים לטובת רווח כלכלי קל אלא באדם שנקלע לחובות אדירים ולמצוקה ובשל כך עבד כבלדר סמים והוא מצוי ב""תחתית הפירמידה"".",הגנה,,הגנה,1.0,הגנה|הגנה|הגנה|הגנה|הגנה
"ת""פ 59578-12-21 ","הסנגור, עו""ד איתמר צור, מיקד טיעוניו בחלוף הזמן מאז העבירות ובחריגותן לאורח חייו של הנאשם, שאינו עברייני. הדגיש שאין מדובר במי שסחר בסמים לטובת רווח כלכלי קל אלא באדם שנקלע לחובות אדירים ולמצוקה ובשל כך עבד כבלדר סמים והוא מצוי ב""תחתית הפירמידה"". עוד עמד הסנגור על נסיבותיו האישיות של הנאשם, הירתמותו לטיפול, התסקירים החיוביים שהוגשו המציירים תמונה של אדם שטעה, מבין ולמד את הלקח. הסנגור עתר לאמץ את המלצת שירות המבחן במלואה ולהימנע מעונש של מאסר ולו בעבודות שירות אשר עלול למוטט את הנאשם ואת הישגיו עד כה.","עוד עמד הסנגור על נסיבותיו האישיות של הנאשם, הירתמותו לטיפול, התסקירים החיוביים שהוגשו המציירים תמונה של אדם שטעה, מבין ולמד את הלקח.",הגנה,,הגנה,1.0,הגנה|הגנה|הגנה|הגנה|הגנה
"ת""פ 59578-12-21 ","הסנגור, עו""ד איתמר צור, מיקד טיעוניו בחלוף הזמן מאז העבירות ובחריגותן לאורח חייו של הנאשם, שאינו עברייני. הדגיש שאין מדובר במי שסחר בסמים לטובת רווח כלכלי קל אלא באדם שנקלע לחובות אדירים ולמצוקה ובשל כך עבד כבלדר סמים והוא מצוי ב""תחתית הפירמידה"". עוד עמד הסנגור על נסיבותיו האישיות של הנאשם, הירתמותו לטיפול, התסקירים החיוביים שהוגשו המציירים תמונה של אדם שטעה, מבין ולמד את הלקח. הסנגור עתר לאמץ את המלצת שירות המבחן במלואה ולהימנע מעונש של מאסר ולו בעבודות שירות אשר עלול למוטט את הנאשם ואת הישגיו עד כה.",הסנגור עתר לאמץ את המלצת שירות המבחן במלואה ולהימנע מעונש של מאסר ולו בעבודות שירות אשר עלול למוטט את הנאשם ואת הישגיו עד כה.,הגנה,,הגנה,1.0,הגנה|הגנה|הגנה|הגנה|הגנה
"ת""פ 59578-12-21 ",הנאשם ביקש סליחה על מעשיו ואמר שהשתנה.,הנאשם ביקש סליחה על מעשיו ואמר שהשתנה.,הגנה,,הגנה,0.6,שופט|הגנה|שופט|הגנה|הגנה
"ת""פ 59578-12-21 ","בת""פ 59578-12-21: נתתי דעתי לערכים המוגנים – שמירה על רכוש הציבור, שמירה על תחושת הביטחון של הציבור ובזכותו להיות מוגן מפני תופעת האלימות, לרבות זו הכרוכה בשימוש בנשק קר. ואולם, דומה כי המאשימה הפריזה בעתירתה למתחם שתחתיתו במאסר ממושך. עבירה של החזקת נכס חשוד היא הקלה שבעבירות הרכוש ודינה 6 חודשי מאסר, כך שהמתחם בגין ביצוע עבירה זו מתחיל ממאסר על תנאי ואף אין צורך להפנות לפסיקה בנושא זה. אשר לעבירה של החזקת הסכין, מדובר בסכין שנמצאה בתוך הקטנוע ולא על גופו של הנאשם וגם בהנחה שהוחזקה להגנה עצמית, הרי שאין בכך כדי לשוות להחזקה נופך נוסף של חומרה. בהקשר זה ראוי להפנות לפסק דין שניתן לאחרונה בעפ""ג (מרכז) 48024-06-23 חאג' יחיא נ' מדינת ישראל (4.12.23). בית המשפט המחוזי קיבל את ערעור ההגנה בעניינו של הנאשם שהורשע בהחזקת סכין בין שני כיסאות ברכב וקבע ""בסופו של יום המדינה מסכימה לכך שיש מקום לקבל את הערעור, ומשמעות הסכמה זו היא כי בנסיבות ביצוע העבירה דנן ראוי היה לקבוע מתחם שהרף התחתון שלו מתחיל במאסר על תנאי. לא הוצגה לנו כל פסיקה המבססת קביעת רף תחתון גבוה יותר כפי שקבע בימ""ש קמא, וגם לא מוכרת לנו פסיקה כזו"". (ראו פסיקה נוספת בעבירה של החזקת סכין: רע""פ 1297/22 דניאל ממן נ' מדינת ישראל (1.3.22)).","בת""פ 59578-12-21: נתתי דעתי לערכים המוגנים – שמירה על רכוש הציבור, שמירה על תחושת הביטחון של הציבור ובזכותו להיות מוגן מפני תופעת האלימות, לרבות זו הכרוכה בשימוש בנשק קר.",שופט,,שופט,1.0,שופט|שופט|שופט|שופט|שופט
"ת""פ 59578-12-21 ","בת""פ 59578-12-21: נתתי דעתי לערכים המוגנים – שמירה על רכוש הציבור, שמירה על תחושת הביטחון של הציבור ובזכותו להיות מוגן מפני תופעת האלימות, לרבות זו הכרוכה בשימוש בנשק קר. ואולם, דומה כי המאשימה הפריזה בעתירתה למתחם שתחתיתו במאסר ממושך. עבירה של החזקת נכס חשוד היא הקלה שבעבירות הרכוש ודינה 6 חודשי מאסר, כך שהמתחם בגין ביצוע עבירה זו מתחיל ממאסר על תנאי ואף אין צורך להפנות לפסיקה בנושא זה. אשר לעבירה של החזקת הסכין, מדובר בסכין שנמצאה בתוך הקטנוע ולא על גופו של הנאשם וגם בהנחה שהוחזקה להגנה עצמית, הרי שאין בכך כדי לשוות להחזקה נופך נוסף של חומרה. בהקשר זה ראוי להפנות לפסק דין שניתן לאחרונה בעפ""ג (מרכז) 48024-06-23 חאג' יחיא נ' מדינת ישראל (4.12.23). בית המשפט המחוזי קיבל את ערעור ההגנה בעניינו של הנאשם שהורשע בהחזקת סכין בין שני כיסאות ברכב וקבע ""בסופו של יום המדינה מסכימה לכך שיש מקום לקבל את הערעור, ומשמעות הסכמה זו היא כי בנסיבות ביצוע העבירה דנן ראוי היה לקבוע מתחם שהרף התחתון שלו מתחיל במאסר על תנאי. לא הוצגה לנו כל פסיקה המבססת קביעת רף תחתון גבוה יותר כפי שקבע בימ""ש קמא, וגם לא מוכרת לנו פסיקה כזו"". (ראו פסיקה נוספת בעבירה של החזקת סכין: רע""פ 1297/22 דניאל ממן נ' מדינת ישראל (1.3.22)).","ואולם, דומה כי המאשימה הפריזה בעתירתה למתחם שתחתיתו במאסר ממושך.",שופט,,שופט,1.0,שופט|שופט|שופט|שופט|שופט
"ת""פ 59578-12-21 ","בת""פ 59578-12-21: נתתי דעתי לערכים המוגנים – שמירה על רכוש הציבור, שמירה על תחושת הביטחון של הציבור ובזכותו להיות מוגן מפני תופעת האלימות, לרבות זו הכרוכה בשימוש בנשק קר. ואולם, דומה כי המאשימה הפריזה בעתירתה למתחם שתחתיתו במאסר ממושך. עבירה של החזקת נכס חשוד היא הקלה שבעבירות הרכוש ודינה 6 חודשי מאסר, כך שהמתחם בגין ביצוע עבירה זו מתחיל ממאסר על תנאי ואף אין צורך להפנות לפסיקה בנושא זה. אשר לעבירה של החזקת הסכין, מדובר בסכין שנמצאה בתוך הקטנוע ולא על גופו של הנאשם וגם בהנחה שהוחזקה להגנה עצמית, הרי שאין בכך כדי לשוות להחזקה נופך נוסף של חומרה. בהקשר זה ראוי להפנות לפסק דין שניתן לאחרונה בעפ""ג (מרכז) 48024-06-23 חאג' יחיא נ' מדינת ישראל (4.12.23). בית המשפט המחוזי קיבל את ערעור ההגנה בעניינו של הנאשם שהורשע בהחזקת סכין בין שני כיסאות ברכב וקבע ""בסופו של יום המדינה מסכימה לכך שיש מקום לקבל את הערעור, ומשמעות הסכמה זו היא כי בנסיבות ביצוע העבירה דנן ראוי היה לקבוע מתחם שהרף התחתון שלו מתחיל במאסר על תנאי. לא הוצגה לנו כל פסיקה המבססת קביעת רף תחתון גבוה יותר כפי שקבע בימ""ש קמא, וגם לא מוכרת לנו פסיקה כזו"". (ראו פסיקה נוספת בעבירה של החזקת סכין: רע""פ 1297/22 דניאל ממן נ' מדינת ישראל (1.3.22)).",אשר לעבירה של החזקת נכס חשוד היא הקלה שבעבירות הרכוש ודינה 6 חודשי מאסר.,שופט,,שופט,1.0,שופט|שופט|שופט|שופט|שופט
"ת""פ 59578-12-21 ","בת""פ 59578-12-21: נתתי דעתי לערכים המוגנים – שמירה על רכוש הציבור, שמירה על תחושת הביטחון של הציבור ובזכותו להיות מוגן מפני תופעת האלימות, לרבות זו הכרוכה בשימוש בנשק קר. ואולם, דומה כי המאשימה הפריזה בעתירתה למתחם שתחתיתו במאסר ממושך. עבירה של החזקת נכס חשוד היא הקלה שבעעבירות הרכוש ודינה 6 חודשי מאסר, כך שהמתחם בגין ביצוע עבירה זו מתחיל ממאסר על תנאי ואף אין צורך להפנות לפסיקה בנושא זה. אשר לעבירה של החזקת הסכין, מדובר בסכין שנמצאה בתוך הקטנוע ולא על גופו של הנאשם וגם בהנחה שהוחזקה להגנה עצמית, הרי שאין בכך כדי לשוות להחזקה נופך נוסף של חומרה. בהקשר זה ראוי להפנות לפסק דין שניתן לאחרונה בעפ""ג (מרכז) 48024-06-23 חאג' יחיא נ' מדינת ישראל (4.12.23). בית המשפט המחוזי קיבל את ערעור ההגנה בעניינו של הנאשם שהורשע בהחזקת סכין בין שני כיסאות ברכב וקבע ""בסופו של יום המדינה מסכימה לכך שיש מקום לקבל את הערעור, ומשמעות הסכמה זו היא כי בנסיבות ביצוע העבירה דנן ראוי היה לקבוע מתחם שהרף התחתון שלו מתחיל במאסר על תנאי. לא הוצגה לנו כל פסיקה המבססת קביעת רף תחתון גבוה יותר כפי שקבע בימ""ש קמא, וגם לא מוכרת לנו פסיקה כזו"". (ראו פסיקה נוספת בעבירה של החזקת סכין: רע""פ 1297/22 דניאל ממן נ' מדינת ישראל (1.3.22)).","אשר לעבירה של החזקת הסכין, מדובר בסכין שנמצאה בתוך הקטנוע ולא על גופו של הנאשם.",שופט,,שופט,1.0,שופט|שופט|שופט|שופט|שופט
"ת""פ 59578-12-21 ","בת""פ 59578-12-21: נתתי דעתי לערכים המוגנים – שמירהעל רכוש הציבור, שמירה על תחושת הביטחון של הציבור ובזכותו להיות מוגן מפני תופעת האלימות, לרבות זו הכרוכה בשימוש בנשק קר. ואולם, דומה כי המאשימה הפריזה בעתירתה למתחם שתחתיתו במאסר ממושך. עבירה של החזקת נכס חשוד היא הקלה שבעעבירות הרכוש ודינה 6 חודשי מאסר, כך שהמתחם בגין ביצוע עבירה זו מתחיל ממאסר על תנאי ואף אין צורך להפנות לפסיקה בנושא זה. אשר לעבירה של החזקת הסכין, מדובר בסכין שנמצאה בתוך הקטנוע ולא על גופו של הנאשם וגם בהנחה שהוחזקה להגנה עצמית, הרי שאין בכך כדי לשוות להחזקה נופך נוסף של חומרה. בהקשר זה ראוי להפנות לפסק דין שניתן לאחרונה בעפ""ג (מרכז) 48024-06-23 חאג' יחיא נ' מדינת ישראל (4.12.23). בית המשפט המחוזי קיבל את ערעור ההגנה בעניינו של הנאשם שהורשע בהחזקת סכין בין שני כיסאות ברכב וקבע ""בסופו של יום המדינה מסכימה לכך שיש מקום לקבל את הערעור, ומשמעות הסכמה זו היא כי בנסיבות ביצוע העבירה דנן ראוי היה לקבוע מתחם שהרף התחתון שלו מתחיל במאסר על תנאי. לא הוצגה לנו כל פסיקה המבססת קביעת רף תחתון גבוה יותר כפי שקבע בימ""ש קמא, וגם לא מוכרת לנו פסיקה כזו"". (ראו פסיקה נוספת בעבירה של החזקת סכין: רע""פ 1297/22 דניאל ממן נ' מדינת ישראל (1.3.22)).","בהקשר זה ראוי להפנות לפסק דין שניתן לאחרונה בעפ""ג (מרכז) 48024-06-23 חאג' יחיא נ' מדינת ישראל (4.12.23).",שופט,,שופט,1.0,שופט|שופט|שופט|שופט|שופט
"ת""פ 59578-12-21 ","לאחר שנתתי דעתי למכלול הנסיבות הקשורות לביצוע העבירות ומדיניות הענישה הרווחת אני קובעת כי מתחם העונש ההולם בתיק זה נע בין מספר חודשי מאסר שניתן לרצות בעבודות שירות ל- 15  חודשי מאסר בפועל, לצד מע""ת וקנס.","לאחר שנתתי דעתי למכלול הנסיבות הקשורות לביצוע העבירות ומדיניות הענישה הרווחת אני קובעת כי מתחם העונש ההולם בתיק זה נע בין מספר חודשי מאסר שניתן לרצות בעבודות שירות ל- 15  חודשי מאסר בפועל, לצד מע""ת וקנס.",שופט,,שופט,1.0,שופט|שופט|שופט|שופט|שופט
"ת""פ 59578-12-21 ",קביעת עונשו של הנאשם בסטייה ממתחם הענישה,קביעת עונשו של הנאשם בסטייה ממתחם הענישה,שופט,,שופט,1.0,שופט|שופט|שופט|שופט|שופט
"ת""פ 59578-12-21 ",הצטברותם של השיקולים לקולה שכנעוני שיש לסטות בעניינו של הנאשם ממתחם העונש ההולם. ,הצטברותם של השיקולים לקולה שכנעוני שיש לסטות בעניינו של הנאשם ממתחם העונש ההולם. ,שופט,,שופט,1.0,שופט|שופט|שופט|שופט|שופט
"ת""פ 59578-12-21 ","ראשית אציין כי על אף שהדברים לא נאמרו במפורש על ידי ב""כ המאשימה, מטיעוניה עולה כי היא סבורה שיש לסטות במידה מה ממתחם העונש ההולם ועל כן עתרה להשית על הנאשם מאסר שירוצה בעבודות שירות וזאת בניגוד לתיקים אחרים בהם היא עותרת לריצוי המאסר בפועל.","ראשית אציין כי על אף שהדברים לא נאמרו במפורש על ידי ב""כ המאשימה, מטיעוניה עולה כי היא סבורה שיש לסטות במידה מה ממתחם העונש ההולם ועל כן עתרה להשית על הנאשם מאסר שירוצה בעבודות שירות וזאת בניגוד לתיקים אחרים בהם היא עותרת לריצוי המאסר בפועל.",שופט,,שופט,1.0,שופט|שופט|שופט|שופט|שופט
"ת""פ 47780-11-21","לסיכום, שירות המבחן התרשם מאדם אשר מגיל צעיר חוזר ומסתבך עם החוק, מנהל אורח חיים שולי ועברייני ומאופיין בדפוסי התנהגות פורצי גבולות והתמכרות להימורים. לצד זאת, הביע תובנה לענישה הצפויה לו ומעוניין להשתלב בהליך טיפולי במסגרת המאסר וכן לרצות את עונשו במקום כליאה שיאפשר לו לשמור על קשר יציב עם ילדיו וגרושתו. לאור האמור, חומרת העבירות ועונש המאסר הצפוי, לא הומלץ על המשך מעורבות שירות המבחן.","לסיכום, שירות המבחן התרשם מאדם אשר מגיל צעיר חוזר ומסתבך עם החוק, מנהל אורח חיים שולי ועברייני ומאופיין בדפוסי התנהגות פורצי גבולות והתמכרות להימורים.",שירות המבחן,,שירות המבחן,1.0,שירות המבחן|שירות המבחן|שירות המבחן|שירות המבחן|שירות המבחן
"ת""פ 47780-11-21","לסיכום, שירות המבחן התרשם מאדם אשר מגיל צעיר חוזר ומסתבך עם החוק, מנהל אורח חיים שולי ועברייני ומאופיין בדפוסי התנהגות פורצי גבולות והתמכרות להימורים. לצד זאת, הביע תובנה לענישה הצפויה לו ומעוניין להשתלב בהליך טיפולי במסגרת המאסר וכן לרצות את עונשו במקום כליאה שיאפשר לו לשמור על קשר יציב עם ילדיו וגרושתו. לאור האמור, חומרת העבירות ועונש המאסר הצפוי, לא הומלץ על המשך מעורבות שירות המבחן.","לצד זאת, הביע תובנה לענישה הצפויה לו ומעוניין להשתלב בהליך טיפולי במסגרת המאסר וכן לרצות את עונשו במקום כליאה שיאפשר לו לשמור על קשר יציב עם ילדיו וגרושתו.",שירות המבחן,,שירות המבחן,1.0,שירות המבחן|שירות המבחן|שירות המבחן|שירות המבחן|שירות המבחן
"ת""פ 47780-11-21","לסיכום, שירות המבחן התרשם מאדם אשר מגיל צעיר חוזר ומסתבך עם החוק, מנהל אורח חיים שולי ועברייני ומאופיין בדפוסי התנהגות פורצי גבולות והתמכרות להימורים. לצד זאת, הביע תובנה לענישה הצפויה לו ומעוניין להשתלב בהליך טיפולי במסגרת המאסר וכן לרצות את עונשו במקום כליאה שיאפשר לו לשמור על קשר יציב עם ילדיו וגרושתו. לאור האמור, חומרת העבירות ועונש המאסר הצפוי, לא הומלץ על המשך מעורבות שירות המבחן.","לאור האמור, חומרת העבירות ועונש המאסר הצפוי, לא הומלץ על המשך מעורבות שירות המבחן.",שירות המבחן,,שירות המבחן,1.0,שירות המבחן|שירות המבחן|שירות המבחן|שירות המבחן|שירות המבחן
"ת""פ 47780-11-21","ב""כ המאשימה הגיש גליון רישום פלילי של הנאשם ממנו עולה, כי לחובת הנאשם 4 הרשעות ושני תיקים שהסתיימו ללא הרשעה מבתי משפט לנוער כשביצע עבירות רכוש. מנערותו בשנת 2004 ועד לשנת 2013, ביצע שלל עבירות רכוש, אלימות, שוד מזוין, תקיפת שוטר ואלמ""ב. במשך השנים ריצה 4 מאסרים המסתכמים ב-47 חודשי מאסר.","ב""כ המאשימה הגיש גליון רישום פלילי של הנאשם ממנו עולה, כי לחובת הנאשם 4 הרשעות ושני תיקים שהסתיימו ללא הרשעה מבתי משפט לנוער כשביצע עבירות רכוש.",תביעה,,תביעה,1.0,תביעה|תביעה|תביעה|תביעה|תביעה
"ת""פ 47780-11-21","ב""כ המאשימה הגיש גליון רישום פלילי של הנאשם ממנו עולה, כי לחובת הנאשם 4 הרשעות ושני תיקים שהסתיימו ללא הרשעה מבתי משפט לנוער כשביצע עבירות רכוש. מנערותו בשנת 2004 ועד לשנת 2013, ביצע שלל עבירות רכוש, אלימות, שוד מזוין, תקיפת שוטר ואלמ""ב. במשך השנים ריצה 4 מאסרים המסתכמים ב-47 חודשי מאסר.","מנערותו בשנת 2004 ועד לשנת 2013, ביצע שלל עבירות רכוש, אלימות, שוד מזוין, תקיפת שוטר ואלמ""ב.",תביעה,,תביעה,1.0,תביעה|תביעה|תביעה|תביעה|תביעה
"ת""פ 47780-11-21","ב""כ המאשימה הגיש גליון רישום פלילי של הנאשם ממנו עולה, כי לחובת הנאשם 4 הרשעות ושני תיקים שהסתיימו ללא הרשעה מבתי משפט לנוער כשביצע עבירות רכוש. מנערותו בשנת 2004 ועד לשנת 2013, ביצע שלל עבירות רכוש, אלימות, שוד מזוין, תקיפת שוטר ואלמ""ב. במשך השנים ריצה 4 מאסרים המסתכמים ב-47 חודשי מאסר.",במשך השנים ריצה 4 מאסרים המסתכמים ב-47 חודשי מאסר.,תביעה,,תביעה,1.0,תביעה|תביעה|תביעה|תביעה|תביעה
"ת""פ 47780-11-21","הסניגור הגיש אסופת מסמכים העוסקת במצבה הרפואי של בת זוגו, ובין השאר כי עברה הפלה ביום 21.12.16 — יום לאחר שהנאשם נעצר.",הסניגור הגיש אסופת מסמכים העוסקת במצבה הרפואי של בת זוגו.,הגנה,,הגנה,1.0,הגנה|הגנה|הגנה|הגנה|הגנה
"ת""פ 47780-11-21","הסניגור הגיש אסופת מסמכים העוסקת במצבה הרפואי של בת זוגו, ובין השאר כי עברה הפלה ביום 21.12.16 — יום לאחר שהנאשם נעצר.",ובין השאר כי עברה הפלה ביום 21.12.16 — יום לאחר שהנאשם נעצר.,הגנה,,הגנה,1.0,הגנה|הגנה|הגנה|הגנה|הגנה
"ת""פ 47780-11-21","ב""כ המאשימה הזכירה כי התביעה עותרת לעונש ראוי של 73 חודשי מאסר בפועל, מאסר על תנאי וקנס. לטענתה, נקודת המוצא בענישה של מי שהורשע ביבוא של סמים מסוכנים, במיוחד בכמויות נכבדות של קוקאין, היא ענישה מרתיעה הכוללת תקופות מאסר ממושכות. מדיניות ענישה זו ראויה גם בעניינם של בלדרים, הממלאים פונקציה חשובה במערך ההפצה. במסגרת נסיבות ביצוע העבירות הזכירה כי במקרה זה היה תכנון מוקדם, שניתן להסיקו על רקע הסלקת הסמים במזוודה. הוסיפה כי הנזק שהיה צפוי להיגרם מביצוע העבירה הוא גדול לאור סוג הסם וכמותו. ב""כ המאשימה טענה למתחם ענישה שנע בין 6 ל-9 שנים. במסגרת ההסדר, עותרת ב""כ המאשימה להטלת ענישה המצויה בתחתית המתחם ולקנס משמעותי.","ב""כ המאשימה הזכירה כי התביעה עותרת לעונש ראוי של 73 חודשי מאסר בפועל, מאסר על תנאי וקנס.",תביעה,,תביעה,1.0,תביעה|תביעה|תביעה|תביעה|תביעה
"ת""פ 47780-11-21","ב""כ המאשימה הזכירה כי התביעה עותרת לעונש ראוי של 73 חודשי מאסר בפועל, מאסר על תנאי וקנס. לטענתה, נקודת המוצא בענישה של מי שהורשע ביבוא של סמים מסוכנים, במיוחד בכמויות נכבדות של קוקאין, היא ענישה מרתיעה הכוללת תקופות מאסר ממושכות. מדיניות ענישה זו ראויה גם בעניינם של בלדרים, הממלאים פונקציה חשובה במערך ההפצה. במסגרת נסיבות ביצוע העבירות הזכירה כי במקרה זה היה תכנון מוקדם, שניתן להסיקו על רקע הסלקת הסמים במזוודה. הוסיפה כי הנזק שהיה צפוי להיגרם מביצוע העבירה הוא גדול לאור סוג הסם וכמותו. ב""כ המאשימה טענה למתחם ענישה שנע בין 6 ל-9 שנים. במסגרת ההסדר, עותרת ב""כ המאשימה להטלת ענישה המצויה בתחתית המתחם ולקנס משמעותי.","לטענתה, נקודת המוצא בענישה של מי שהורשע ביבוא של סמים מסוכנים היא ענישה מרתיעה הכוללת תקופות מאסר ממושכות.",תביעה,,תביעה,1.0,תביעה|תביעה|תביעה|תביעה|תביעה
"ת""פ 47780-11-21","ב""כ המאשימה הזכירה כי התביעה עותרת לעונש ראוי של 73 חודשי מאסר בפועל, מאסר על תנאי וקנס. לטענתה, נקודת המוצא בענישה של מי שהורשע ביבוא של סמים מסוכנים, במיוחד בכמויות נכבדות של קוקאין, היא ענישה מרתיעה הכוללת תקופות מאסר ממושכות. מדיניות ענישה זו ראויה גם בעניינם של בלדרים, הממלאים פונקציה חשובה במערך ההפצה. במסגרת נסיבות ביצוע העבירות הזכירה כי במקרה זה היה תכנון מוקדם, שניתן להסיקו על רקע הסלקת הסמים במזוודה. הוסיפה כי הנזק שהיה צפוי להיגרם מביצוע העבירה הוא גדול לאור סוג הסם וכמותו. ב""כ המאשימה טענה למתחם ענישה שנע בין 6 ל-9 שנים. במסגרת ההסדר, עותרת ב""כ המאשימה להטלת ענישה המצויה בתחתית המתחם ולקנס משמעותי.","במסגרת נסיבות ביצוע העבירות הזכירה כי במקרה זה היה תכנון מוקדם, שניתן להסיקו על רקע הסלקת הסמים במזוודה.",תביעה,,תביעה,1.0,תביעה|תביעה|תביעה|תביעה|תביעה
"ת""פ 47780-11-21","ב""כ המאשימה הזכירה כי התביעה עותרת לעונש ראוי של 73 חודשי מאסר בפועל, מאסר על תנאי וקנס. לטענתה, נקודת המוצא בענישה של מי שהורשע ביבוא של סמים מסוכנים, במיוחד בכמויות נכבדות של קוקאין, היא ענישה מרתיעה הכוללת תקופות מאסר ממושכות. מדיניות ענישה זו ראויה גם בעניינם של בלדרים, הממלאים פונקציה חשובה במערך ההפצה. במסגרת נסיבות ביצוע העבירות הזכירה כי במקרה זה היה תכנון מוקדם, שניתן להסיקו על רקע הסלקת הסמים במזוודה. הוסיפה כי הנזק שהיה צפוי להיגרם מביצוע העבירה הוא גדול לאור סוג הסם וכמותו. ב""כ המאשימה טענה למתחם ענישה שנע בין 6 ל-9 שנים. במסגרת ההסדר, עותרת ב""כ המאשימה להטלת ענישה המצויה בתחתית המתחם ולקנס משמעותי.",הוסיפה כי הנזק שהיה צפוי להיגרם מביצוע העבירה הוא גדול לאור סוג הסם וכמותו.,תביעה,,תביעה,1.0,תביעה|תביעה|תביעה|תביעה|תביעה
"ת""פ 47780-11-21","ב""כ המאשימה הזכירה כי התביעה עותרת לעונש ראוי של 73 חודשי מאסר בפועל, מאסר על תנאי וקנס. לטענתה, נקודת המוצא בענישה של מי שהורשע ביבוא של סמים מסוכנים, במיוחד בכמויות נכבדות של קוקאין, היא ענישה מרתיעה הכוללת תקופות מאסר ממושכות. מדיניות ענישה זו ראויה גם בעניינם של בלדרים, הממלאים פונקציה חשובה במערך ההפצה. במסגרת נסיבות ביצוע העבירות הזכירה כי במקרה זה היה תכנון מוקדם, שניתן להסיקו על רקע הסלקת הסמים במזוודה. הוסיפה כי הנזק שהיה צפוי להיגרם מביצוע העבירה הוא גדול לאור סוג הסם וכמותו. ב""כ המאשימה טענה למתחם ענישה שנע בין 6 ל-9 שנים. במסגרת ההסדר, עותרת ב""כ המאשימה להטלת ענישה המצויה בתחתית המתחם ולקנס משמעותי.","ב""כ המאשימה טענה למתחם ענישה שנע בין 6 ל-9 שנים.",תביעה,,תביעה,1.0,תביעה|תביעה|תביעה|תביעה|תביעה
"ת""פ 47780-11-21","ב""כ הנאשם ביקש לבסס את טיעוניו על גזר דין אחר, הדגיש את נסיבות חייו המורכבות של הנאשם, התמכרותו להימורים, הרקע המשפחתי, תהליך השינוי שעבר והעובדה שחזר לחיות עם גרושתו. הסניגור ציין שהנאשם מצוי במעצר ממושך, הביע חרטה, מתמודד עם אירוע הפלה טראומטי של זוגתו, מבקש טיפול ומבקש שלא למצות את הדין עמו.","ב""כ הנאשם ביקש לבסס את טיעוניו על גזר דין אחר והדגיש את נסיבות חייו המורכבות של הנאשם.",הגנה,,הגנה,1.0,הגנה|הגנה|הגנה|הגנה|הגנה
"ת""פ 47780-11-21","ב""כ הנאשם ביקש לבסס את טיעוניו על גזר דין אחר, הדגיש את נסיבות חייו המורכבות של הנאשם, התמכרותו להימורים, הרקע המשפחתי, תהליך השינוי שעבר והעובדה שחזר לחיות עם גרושתו. הסניגור ציין שהנאשם מצוי במעצר ממושך, הביע חרטה, מתמודד עם אירוע הפלה טראומטי של זוגתו, מבקש טיפול ומבקש שלא למצות את הדין עמו.","הסניגור ציין שהנאשם מצוי במעצר ממושך, הביע חרטה, מתמודד עם אירוע הפלה טראומטי של זוגתו, מבקש טיפול.",הגנה,,הגנה,1.0,הגנה|הגנה|הגנה|הגנה|הגנה
"ת""פ 47780-11-21","בדברו לבית המשפט מסר הנאשם כי כל יום במעצר הוא עונש בפני עצמו, כי הוא מתחרט, רוצה טיפול, מבקש הזדמנות וחולם להיות מודל לילדיו.",בדברו לבית המשפט מסר הנאשם כי כל יום במעצר הוא עונש בפני עצמו.,הגנה,,הגנה,1.0,הגנה|הגנה|הגנה|הגנה|הגנה
